,sitecode,nodename,model,loopback_id,router_id,menagement_ip,node_type,region,vendor
4093,KNTRM,RAC_KNTRM21C,CISCO_ASR920CC,,,10.122.15.149,RAC,BKK,Cisco
4094,WCLM_PE01,POIC_WCLM_PE01,CISCO_7606S,,,,POIC,BKK,Cisco
4095,100YP,RAC_100YP21C,CISCO_ASR920CC,,,10.122.41.10,RAC,BKK,Cisco
4096,CN64M,RAC_CN64M21C,CISCO_ASR920CC,,,10.122.43.58,RAC,BKK,Cisco
4097,NVBKP,RAC_NVBKP21C,CISCO_ASR920CC,,,10.122.19.250,RAC,BKK,Cisco
4098,ASCSM,RAC_ASCSM21C,CISCO_ASR920CC,,,10.122.42.53,RAC,BKK,Cisco
4099,AERTP,RAC_AERTP21C,CISCO_ASR920CC,,,10.122.23.11,RAC,BKK,Cisco
4100,LKK2M,RAC_LKK2M21C,CISCO_ASR920CC,,,10.122.28.9,RAC,BKK,Cisco
4101,THTHM,RAC_THTHM21C,CISCO_ASR920CC,,,10.122.65.7,RAC,BKK,Cisco
4102,PYN2M,RAC_PYN2M21C,CISCO_ASR920CC,,,10.122.19.188,RAC,BKK,Cisco
4103,AVNHP,RAC_AVNHP01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.73.98,10.124.54.148,RAC,BKK,Cisco
4104,GMANP,RAC_GMANP21C,CISCO_ASR920CC,,,10.122.11.221,RAC,BKK,Cisco
4105,WUTPM,RAC_WUTPM21C,CISCO_ASR920CC,,,10.122.27.41,RAC,BKK,Cisco
4106,ORKBP,RAC_ORKBP21C,CISCO_ASR920CC,,,10.122.31.29,RAC,BKK,Cisco
4107,YCPXM,RAC_YCPXM51C,ciscoNCS540,Loopback0,10.64.6.196,10.124.213.196,RAC,BKK,Cisco
4108,RASAM,RAC_RASAM21C,CISCO_ASR920CC,,,10.122.10.87,RAC,BKK,Cisco
4109,FAFUM,RAC_FAFUM21C,CISCO_ASR920CC,,,10.122.27.69,RAC,BKK,Cisco
4110,TJS1M,RAC_TJS1M21C,CISCO_ASR920CC,,,10.122.15.153,RAC,BKK,Cisco
4111,KW60M,RAC_KW60M21C,CISCO_ASR920CC,,,10.122.24.61,RAC,BKK,Cisco
4112,CTTWM,RAC_CTTWM21C,CISCO_ASR920CC,,,10.122.18.213,RAC,BKK,Cisco
4113,BCD2M,RAC_BCD2M21C,CISCO_ASR920CC,,,10.122.35.119,RAC,BKK,Cisco
4114,CFSMP,RAC_CFSMP21C,CISCO_ASR920CC,,,10.122.20.4,RAC,BKK,Cisco
4115,RYALM,RAC_RYALM21C,CISCO_ASR920CC,,,10.122.13.91,RAC,BKK,Cisco
4116,ADLHP,RAC_ADLHP01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.73.69,10.124.32.228,RAC,BKK,Cisco
4117,DCTMM,RAC_DCTMM21C,CISCO_ASR920CC,,,10.122.9.119,RAC,BKK,Cisco
4118,LK5RM,RAC_LK5RM21C,CISCO_ASR920CC,,,10.122.41.5,RAC,BKK,Cisco
4119,KSBBM,RAC_KSBBM21C,CISCO_ASR920CC,,,10.122.25.197,RAC,BKK,Cisco
4120,SKB3M,RAC_SKB3M51C,ciscoNCS540,Loopback0,10.64.6.112,10.124.213.112,RAC,BKK,Cisco
4121,SK55M,RAC_SK55M21C,CISCO_ASR920CC,,,10.122.19.253,RAC,BKK,Cisco
4122,PU83M,RAC_PU83M21C,CISCO_ASR920CC,,,10.122.42.169,RAC,BKK,Cisco
4123,S2S6M,RAC_S2S6M21C,CISCO_ASR920CC,,,10.122.13.103,RAC,BKK,Cisco
4124,SLL5M,RAC_SLL5M21C,CISCO_ASR920CC,,,10.122.19.228,RAC,BKK,Cisco
4125,NW15M,RAC_NW15M21C,CISCO_ASR920CC,,,10.122.14.71,RAC,BKK,Cisco
4126,SWD1M,RAC_SWD1M21C,CISCO_ASR920CC,,,10.122.46.5,RAC,BKK,Cisco
4127,NKBBM,RAC_NKBBM21C,CISCO_ASR920CC,,,10.122.28.168,RAC,BKK,Cisco
4128,CK12M,RAC_CK12M21C,CISCO_ASR920CC,,,10.122.26.27,RAC,BKK,Cisco
4129,SUKE_PE02,POIC_SUKE_PE02,CISCO_7609S,,,,POIC,BKK,Cisco
4130,SPY1M,RAC_SPY1M21C,CISCO_ASR920CC,,,10.122.14.222,RAC,BKK,Cisco
4131,WHLPM,RAC_WHLPM21C,CISCO_ASR920CC,,,10.122.23.20,RAC,BKK,Cisco
4132,C919M,RAC_C919M01C,CISCO_ASR901_TENGIG_DC_TDM,,,10.124.76.38,RAC,BKK,Cisco
4133,KSPNM,RAC_KSPNM21C,CISCO_ASR920CC,,,10.122.65.134,RAC,BKK,Cisco
4134,MTKWM,RAC_MTKWM21C,CISCO_ASR920CC,,,10.122.16.86,RAC,BKK,Cisco
4135,L134M,RAC_L134M21C,CISCO_ASR920CC,,,10.122.46.231,RAC,BKK,Cisco
4136,CRS2P,RAC_CRS2P21C,CISCO_ASR920CC,,,10.122.14.251,RAC,BKK,Cisco
4137,SUC3M,RAC_SUC3M21C,CISCO_ASR920CC,,,10.122.64.117,RAC,BKK,Cisco
4138,SK99M,RAC_SK99M21C,CISCO_ASR920CC,,,10.122.9.27,RAC,BKK,Cisco
4139,LRBWB,RAC_LRBWB21C,CISCO_ASR920CC,,,10.122.43.8,RAC,BKK,Cisco
4140,RSK1M,RAC_RSK1M21C,CISCO_ASR920CC,,,10.122.19.70,RAC,BKK,Cisco
4141,KBPEM,RAC_KBPEM21C,CISCO_ASR920CC,,,10.122.64.214,RAC,BKK,Cisco
4142,TWAIP,RAC_TWAIP21C,CISCO_ASR920CC,,,10.122.16.141,RAC,BKK,Cisco
4143,LR81B,RAC_LR81B51C,ciscoNCS540,Loopback0,10.64.12.169,10.124.209.38,RAC,BKK,Cisco
4144,BNY1M,RAC_BNY1M21C,CISCO_ASR920CC,,,10.122.65.249,RAC,BKK,Cisco
4145,BIT4P,RAC_BIT4P21C,CISCO_ASR920CC,,,10.122.66.164,RAC,BKK,Cisco
4146,SLDGM,RAC_SLDGM01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.73.49,10.124.33.232,RAC,BKK,Cisco
4147,HCU2M,RAC_HCU2M21C,CISCO_ASR920CC,,,10.125.200.39,RAC,BKK,Cisco
4148,STBRM,RAC_STBRM21C,CISCO_ASR920CC,,,10.122.32.135,RAC,BKK,Cisco
4149,CTCLP,RAC_CTCLP31C,CISCO_ASR920CC,,,10.124.39.6,RAC,BKK,Cisco
4150,GSB9M,RAC_GSB9M21C,CISCO_ASR920CC,,,10.122.10.236,RAC,BKK,Cisco
4151,PCN5M,RAC_PCN5M51C,ciscoNCS540,Loopback0,10.64.3.138,10.124.210.138,RAC,BKK,Cisco
4152,ST34M,RAC_ST34M21C,CISCO_ASR920CC,,,10.122.30.56,RAC,BKK,Cisco
4153,SSVLM,RAC_SSVLM51C,ciscoNCS540,Loopback0,10.64.12.97,10.124.212.97,RAC,BKK,Cisco
4154,SSMSX,RAC_SSMSX21C,CISCO_ASR920CC,,,10.122.34.68,RAC,BKK,Cisco
4155,ORKBP,RAC_ORKBP01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.72.195,10.124.55.20,RAC,BKK,Cisco
4156,R212M,RAC_R212M21C,CISCO_ASR920CC,,,10.122.16.21,RAC,BKK,Cisco
4157,CTPEX,RAC_CTPEX21C,CISCO_ASR920CC,,,10.122.44.185,RAC,BKK,Cisco
4158,R3R1B,RAC_R3R1B21C,CISCO_ASR920CC,,,10.122.30.61,RAC,BKK,Cisco
4159,CRCTP,RAC_CRCTP01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.72.253,10.124.37.86,RAC,BKK,Cisco
4160,SSP2P,RAC_SSP2P01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.72.130,10.124.46.24,RAC,BKK,Cisco
4161,IUPBM,RAC_IUPBM21C,CISCO_ASR920CC,,,10.122.11.217,RAC,BKK,Cisco
4162,CCR8M,RAC_CCR8M21C,CISCO_ASR920CC,,,10.122.9.228,RAC,BKK,Cisco
4163,BPPSX,RAC_BPPSX21C,CISCO_ASR920CC,,,10.122.34.69,RAC,BKK,Cisco
4164,BKBSM,RAC_BKBSM21C,CISCO_ASR920CC,,,10.122.42.244,RAC,BKK,Cisco
4165,SUKE,RSW_SUKE02C,Cisco_4500_VSS,,,,RSW,BKK,Cisco
4166,AK1PX,RAC_AK1PX21C,CISCO_ASR920CC,,,10.122.47.167,RAC,BKK,Cisco
4167,ASCTP,RAC_ASCTP21C,CISCO_ASR920CC,,,10.122.23.6,RAC,BKK,Cisco
4168,TWSNM,RAC_TWSNM21C,CISCO_ASR920CC,,,10.122.11.28,RAC,BKK,Cisco
4169,NT11M,RAC_NT11M51C,ciscoNCS540,Loopback0,10.64.4.96,10.124.211.96,RAC,BKK,Cisco
4170,PU91M,RAC_PU91M21C,CISCO_ASR920CC,,,10.122.16.13,RAC,BKK,Cisco
4171,LB42M,RAC_LB42M21C,CISCO_ASR920CC,,,10.122.47.59,RAC,BKK,Cisco
4172,PKS3M,RAC_PKS3M21C,CISCO_ASR920CC,,,10.122.43.187,RAC,BKK,Cisco
4173,CR10P,RAC_CR10P21C,CISCO_ASR920CC,,,10.125.198.9,RAC,BKK,Cisco
4174,SWCRM,RAC_SWCRM21C,CISCO_ASR920CC,,,10.122.21.198,RAC,BKK,Cisco
4175,T15BM,RAC_T15BM21C,CISCO_ASR920CC,,,10.122.44.237,RAC,BKK,Cisco
4176,KBW1B,RAC_KBW1B21C,CISCO_ASR920CC,,,10.122.48.135,RAC,BKK,Cisco
4177,PS30M,RAC_PS30M21C,CISCO_ASR920CC,,,10.122.11.185,RAC,BKK,Cisco
4178,BUMRP,RAC_BUMRP21C,CISCO_ASR920CC,,,10.122.46.215,RAC,BKK,Cisco
4179,ON67M,RAC_ON67M21C,CISCO_ASR920CC,,,10.122.43.68,RAC,BKK,Cisco
4180,PBSKM,RAC_PBSKM21C,CISCO_ASR920CC,,,10.122.18.9,RAC,BKK,Cisco
4181,PPCHM,RAC_PPCHM51C,ciscoNCS540,Loopback0,10.64.5.154,10.124.212.154,RAC,BKK,Cisco
4182,HSRDP,RAC_HSRDP21C,CISCO_ASR920CC,,,10.122.31.22,RAC,BKK,Cisco
4183,RNSBP,RAC_RNSBP21C,CISCO_ASR920CC,,,10.122.23.92,RAC,BKK,Cisco
4184,PY1HP,RAC_PY1HP21C,CISCO_ASR920CC,,,10.122.13.140,RAC,BKK,Cisco
4185,PTSKM,RAC_PTSKM21C,CISCO_ASR920CC,,,10.122.17.6,RAC,BKK,Cisco
4186,BCBNP,RAC_BCBNP21C,CISCO_ASR920CC,,,10.122.9.36,RAC,BKK,Cisco
4187,ARAMP,RAC_ARAMP21C,CISCO_ASR920CC,,,10.122.9.155,RAC,BKK,Cisco
4188,PTTHP,RAC_PTTHP01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.73.53,10.124.34.228,RAC,BKK,Cisco
4189,RKWEM,RAC_RKWEM51C,ciscoNCS540,Loopback0,10.64.2.124,10.124.209.124,RAC,BKK,Cisco
4190,CMVPP,RAC_CMVPP21C,CISCO_ASR920CC,,,10.122.18.167,RAC,BKK,Cisco
4191,DS26M,RAC_DS26M21C,CISCO_ASR920CC,,,10.122.24.183,RAC,BKK,Cisco
4192,BKBLM,RAC_BKBLM21C,CISCO_ASR920CC,,,10.122.21.185,RAC,BKK,Cisco
4193,R228M,RAC_R228M51C,ciscoNCS540,Loopback0,10.64.12.103,10.124.212.103,RAC,BKK,Cisco
4194,CFRKP,RAC_CFRKP21C,CISCO_ASR920CC,,,10.122.24.154,RAC,BKK,Cisco
4195,CCMTM,RAC_CCMTM21C,CISCO_ASR920CC,,,10.122.28.249,RAC,BKK,Cisco
4196,SSINM,RAC_SSINM21C,CISCO_ASR920CC,,,10.122.33.183,RAC,BKK,Cisco
4197,ANPSM,RAC_ANPSM21C,CISCO_ASR920CC,,,10.122.34.247,RAC,BKK,Cisco
4198,TKBKM,RAC_TKBKM21C,CISCO_ASR920CC,,,10.122.16.28,RAC,BKK,Cisco
4199,SVRBM,RAC_SVRBM21C,CISCO_ASR920CC,,,10.122.26.5,RAC,BKK,Cisco
4200,TAR4P,RAC_TAR4P21C,CISCO_ASR920CC,,,10.122.26.185,RAC,BKK,Cisco
4201,IP12M,RAC_IP12M21C,CISCO_ASR920CC,,,10.122.19.54,RAC,BKK,Cisco
4202,CAOTP,RAC_CAOTP21C,CISCO_ASR920CC,,,10.122.19.90,RAC,BKK,Cisco
4203,PCC8M,RAC_PCC8M21C,CISCO_ASR920CC,,,10.122.46.55,RAC,BKK,Cisco
4204,KNCRM,RAC_KNCRM21C,CISCO_ASR920CC,,,10.122.67.4,RAC,BKK,Cisco
4205,FSKCP,RAC_FSKCP21C,CISCO_ASR920CC,,,10.122.33.4,RAC,BKK,Cisco
4206,SPT1B,RAC_SPT1B51C,ciscoNCS540,Loopback0,10.64.4.102,10.124.211.102,RAC,BKK,Cisco
4207,P522M,RAC_P522M21C,CISCO_ASR920CC,,,10.122.64.169,RAC,BKK,Cisco
4208,SNA3M,RAC_SNA3M21C,CISCO_ASR920CC,,,10.122.45.53,RAC,BKK,Cisco
4209,WSSMM,RAC_WSSMM51C,ciscoNCS540,Loopback0,10.64.2.223,10.124.209.223,RAC,BKK,Cisco
4210,LNLGM,RAC_LNLGM21C,CISCO_ASR920CC,,,10.122.15.233,RAC,BKK,Cisco
4211,CTFWP,RAC_CTFWP21C,CISCO_ASR920CC,,,10.122.48.121,RAC,BKK,Cisco
4212,KL17M,RAC_KL17M51C,ciscoNCS540,Loopback0,10.64.3.222,10.124.210.222,RAC,BKK,Cisco
4213,LPHOM,RAC_LPHOM51C,ciscoNCS540,Loopback0,10.64.16.206,10.124.209.64,RAC,BKK,Cisco
4214,GWBSP,RAC_GWBSP21C,CISCO_ASR920CC,,,10.122.45.103,RAC,BKK,Cisco
4215,TK45M,RAC_TK45M21C,CISCO_ASR920CC,,,10.122.35.250,RAC,BKK,Cisco
4216,NWNVM,RAC_NWNVM21C,CISCO_ASR920CC,,,10.122.29.4,RAC,BKK,Cisco
4217,YBBTM,RAC_YBBTM51C,ciscoNCS540,Loopback0,10.64.5.203,10.124.212.203,RAC,BKK,Cisco
4218,WRNYM,RAC_WRNYM21C,CISCO_ASR920CC,,,10.122.44.214,RAC,BKK,Cisco
4219,PV10M,RAC_PV10M21C,CISCO_ASR920CC,,,10.122.28.231,RAC,BKK,Cisco
4220,RM3RP,RAC_RM3RP21C,CISCO_ASR920CC,,,10.122.30.76,RAC,BKK,Cisco
4221,ABPZP,RAC_ABPZP21C,CISCO_ASR920CC,,,10.122.41.26,RAC,BKK,Cisco
4222,NW33M,RAC_NW33M21C,CISCO_ASR920CC,,,10.122.26.9,RAC,BKK,Cisco
4223,IDIOP,RAC_IDIOP21C,CISCO_ASR920CC,,,10.122.10.59,RAC,BKK,Cisco
4224,CKRSM,RAC_CKRSM21C,CISCO_ASR920CC,,,10.122.11.250,RAC,BKK,Cisco
4225,PRV1B,RAC_PRV1B21C,CISCO_ASR920CC,,,10.122.31.139,RAC,BKK,Cisco
4226,BPL2,RAG_BPL217C,CISCO_ASR903,Loopback0,10.122.0.63,10.122.0.63,RAG,BKK,Cisco
4227,KD21M,RAC_KD21M21C,CISCO_ASR920CC,,,10.122.41.138,RAC,BKK,Cisco
4228,SCYNM,RAC_SCYNM21C,CISCO_ASR920CC,,,10.122.31.218,RAC,BKK,Cisco
4229,CLGEM,RAC_CLGEM21C,CISCO_ASR920CC,,,10.122.12.8,RAC,BKK,Cisco
4230,MEBYM,RAC_MEBYM21C,CISCO_ASR920CC,,,10.122.21.4,RAC,BKK,Cisco
4231,TKC7M,RAC_TKC7M21C,CISCO_ASR920CC,,,10.122.69.116,RAC,BKK,Cisco
4232,RWBKP,RAC_RWBKP01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.73.196,10.124.38.101,RAC,BKK,Cisco
4233,OCT2P,RAC_OCT2P01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.72.163,10.124.38.150,RAC,BKK,Cisco
4234,P473M,RAC_P473M21C,CISCO_ASR920CC,,,10.122.33.184,RAC,BKK,Cisco
4235,LKSEM,RAC_LKSEM21C,CISCO_ASR920CC,,,10.122.27.231,RAC,BKK,Cisco
4236,STWBM,RAC_STWBM21C,CISCO_ASR920CC,,,10.122.26.103,RAC,BKK,Cisco
4237,SR68M,RAC_SR68M21C,CISCO_ASR920CC,,,10.122.29.29,RAC,BKK,Cisco
4238,VKPMM,RAC_VKPMM21C,CISCO_ASR920CC,,,10.122.17.7,RAC,BKK,Cisco
4239,CFPSP,RAC_CFPSP01C,CISCO_ASR901_TENGIG_DC_TDM,,,10.124.35.196,RAC,BKK,Cisco
4240,BKWTM,RAC_BKWTM51C,ciscoNCS540,Loopback0,10.64.4.145,10.124.211.145,RAC,BKK,Cisco
4241,PSP2M,RAC_PSP2M51C,ciscoNCS540,Loopback0,10.64.2.226,10.124.209.226,RAC,BKK,Cisco
4242,KFADM,RAC_KFADM21C,CISCO_ASR920CC,,,10.122.12.231,RAC,BKK,Cisco
4243,LSUNM,RAC_LSUNM01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.73.176,10.124.58.196,RAC,BKK,Cisco
4244,LTPMM,RAC_LTPMM21C,CISCO_ASR920CC,,,10.122.23.52,RAC,BKK,Cisco
4245,SKB6M,RAC_SKB6M21C,CISCO_ASR920CC,,,10.122.66.214,RAC,BKK,Cisco
4246,ST19M,RAC_ST19M21C,CISCO_ASR920CC,,,10.122.24.133,RAC,BKK,Cisco
4247,AN20M,RAC_AN20M21C,CISCO_ASR920CC,,,10.122.32.70,RAC,BKK,Cisco
4248,TRS3M,RAC_TRS3M21C,CISCO_ASR920CC,,,10.122.29.54,RAC,BKK,Cisco
4249,BCI1M,RAC_BCI1M21C,CISCO_ASR920CC,,,10.122.8.70,RAC,BKK,Cisco
4250,SMK4M,RAC_SMK4M21C,CISCO_ASR920CC,,,10.122.28.37,RAC,BKK,Cisco
4251,BMS1P,RAC_BMS1P21C,CISCO_ASR920CC,,,10.122.22.246,RAC,BKK,Cisco
4252,TD16M,RAC_TD16M21C,CISCO_ASR920CC,,,10.122.68.132,RAC,BKK,Cisco
4253,RNRAM,RAC_RNRAM21C,CISCO_ASR920CC,,,10.122.41.42,RAC,BKK,Cisco
4254,BBK2M,RAC_BBK2M21C,CISCO_ASR920CC,,,10.122.27.61,RAC,BKK,Cisco
4255,SYUTM,RAC_SYUTM21C,CISCO_ASR920CC,,,10.122.25.134,RAC,BKK,Cisco
4256,NT8OM,RAC_NT8OM51C,ciscoNCS540,Loopback0,10.64.4.95,10.124.211.95,RAC,BKK,Cisco
4257,RN23M,RAC_RN23M21C,CISCO_ASR920CC,,,10.125.197.165,RAC,BKK,Cisco
4258,ENAGP,RAC_ENAGP21C,CISCO_ASR920CC,,,10.122.10.72,RAC,BKK,Cisco
4259,P142M,RAC_P142M51C,ciscoNCS540,Loopback0,10.64.15.170,10.124.209.14,RAC,BKK,Cisco
4260,PTS6M,RAC_PTS6M21C,CISCO_ASR920CC,,,10.122.47.187,RAC,BKK,Cisco
4261,YHHSP,RAC_YHHSP51C,ciscoNCS540,Loopback0,10.64.4.42,10.124.211.42,RAC,BKK,Cisco
4262,SLD2M,RAC_SLD2M21C,CISCO_ASR920CC,,,10.122.30.235,RAC,BKK,Cisco
4263,BBN5M,RAC_BBN5M21C,CISCO_ASR920CC,,,10.122.28.165,RAC,BKK,Cisco
4264,SMTTM,RAC_SMTTM21C,CISCO_ASR920CC,,,10.125.192.213,RAC,BKK,Cisco
4265,SISIP,RAC_SISIP01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.72.192,10.124.47.4,RAC,BKK,Cisco
4266,SMK2M,RAC_SMK2M51C,ciscoNCS540,Loopback0,10.64.2.119,10.124.209.119,RAC,BKK,Cisco
4267,CTWPP,RAC_CTWPP22C,CISCO_ASR920CC,,,10.122.15.7,RAC,BKK,Cisco
4268,BHSUM,RAC_BHSUM51C,ciscoNCS540,Loopback0,10.64.2.222,10.124.209.222,RAC,BKK,Cisco
4269,AMTLP,RAC_AMTLP21C,CISCO_ASR920CC,,,10.122.34.202,RAC,BKK,Cisco
4270,LPTWP,RAC_LPTWP01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.74.15,10.124.37.6,RAC,BKK,Cisco
4271,IKBYP,RAC_IKBYP21C,CISCO_ASR920CC,,,10.122.45.188,RAC,BKK,Cisco
4272,AR4BP,RAC_AR4BP21C,CISCO_ASR920CC,,,10.122.25.186,RAC,BKK,Cisco
4273,XYKR,RAG_XYKR01C_9K,CISCO_ASR_9910,Loopback0,10.122.0.9,10.122.0.9,RAG,BKK,Cisco
4274,XYKR,RAG_XYKR01C_9K,CISCO_ASR_9910,Loopback10,10.64.0.9,10.122.0.9,RAG,BKK,Cisco
4275,JAVNP,RAC_JAVNP21C,CISCO_ASR920CC,,,10.122.25.236,RAC,BKK,Cisco
4276,PYLHM,RAC_PYLHM21C,CISCO_ASR920CC,,,10.122.32.73,RAC,BKK,Cisco
4277,NB20M,RAC_NB20M51C,ciscoNCS540,Loopback0,10.64.4.91,10.124.211.91,RAC,BKK,Cisco
4278,CWDC01C,POIAC_CWDC01C,CISCO_MWR_2941_DC_A,,,,POIAC,BKK,Cisco
4279,PSDTM,RAC_PSDTM21C,CISCO_ASR920CC,,,10.122.20.184,RAC,BKK,Cisco
4280,XYRR,RAG_XYRR01C_9K,CISCO_ASR_9010,Loopback0,10.122.0.29,10.122.0.29,RAG,BKK,Cisco
4281,S3Y6M,RAC_S3Y6M21C,CISCO_ASR920CC,,,10.122.25.154,RAC,BKK,Cisco
4282,STN9M,RAC_STN9M21C,CISCO_ASR920CC,,,10.122.23.165,RAC,BKK,Cisco
4283,LS26M,RAC_LS26M21C,CISCO_ASR920CC,,,10.122.46.106,RAC,BKK,Cisco
4284,T472M,RAC_T472M51C,ciscoNCS540,Loopback0,10.64.6.123,10.124.213.123,RAC,BKK,Cisco
4285,TWT5M,RAC_TWT5M21C,CISCO_ASR920CC,,,10.122.42.69,RAC,BKK,Cisco
4286,KLLKM,RAC_KLLKM21C,CISCO_ASR920CC,,,10.122.45.27,RAC,BKK,Cisco
4287,BR62M,RAC_BR62M21C,CISCO_ASR920CC,,,10.122.47.203,RAC,BKK,Cisco
4288,BR15M,RAC_BR15M21C,CISCO_ASR920CC,,,10.122.24.182,RAC,BKK,Cisco
4289,NWRTM,RAC_NWRTM21C,CISCO_ASR920CC,,,10.122.17.118,RAC,BKK,Cisco
4290,LERFP,RAC_LERFP21C,CISCO_ASR920CC,,,10.122.33.55,RAC,BKK,Cisco
4291,RJNKM,RAC_RJNKM21C,CISCO_ASR920CC,,,10.122.9.103,RAC,BKK,Cisco
4292,LTSPP,RAC_LTSPP21C,CISCO_ASR920CC,,,10.122.13.101,RAC,BKK,Cisco
4293,HPKSP,RAC_HPKSP21C,CISCO_ASR920CC,,,10.122.11.197,RAC,BKK,Cisco
4294,RUGCM,RAC_RUGCM21C,CISCO_ASR920CC,,,10.122.17.91,RAC,BKK,Cisco
4295,RW45M,RAC_RW45M51C,ciscoNCS540,Loopback0,10.64.4.103,10.124.211.103,RAC,BKK,Cisco
4296,RTGVM,RAC_RTGVM01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.73.212,10.124.51.181,RAC,BKK,Cisco
4297,NPO3M,RAC_NPO3M21C,CISCO_ASR920CC,,,10.122.19.41,RAC,BKK,Cisco
4298,LL12M,RAC_LL12M21C,CISCO_ASR920CC,,,10.122.47.188,RAC,BKK,Cisco
4299,MBWHM,RAC_MBWHM21C,CISCO_ASR920CC,,,10.122.16.230,RAC,BKK,Cisco
4300,RXT1P,RAC_RXT1P51C,ciscoNCS540,Loopback0,10.64.4.99,10.124.211.99,RAC,BKK,Cisco
4301,C101M,RAC_C101M21C,CISCO_ASR920CC,,,10.125.194.220,RAC,BKK,Cisco
4302,NGC1M,RAC_NGC1M21C,CISCO_ASR920CC,,,10.122.29.22,RAC,BKK,Cisco
4303,CRTMM,RAC_CRTMM21C,CISCO_ASR920CC,,,10.122.31.188,RAC,BKK,Cisco
4304,HVLXB,RAC_HVLXB21C,CISCO_ASR920CC,,,10.122.25.76,RAC,BKK,Cisco
4305,NTHPM,RAC_NTHPM21C,CISCO_ASR920CC,,,10.122.19.9,RAC,BKK,Cisco
4306,YCR5M,RAC_YCR5M21C,CISCO_ASR920CC,,,10.122.12.61,RAC,BKK,Cisco
4307,BSRWP,RAC_BSRWP21C,CISCO_ASR920CC,,,10.122.18.68,RAC,BKK,Cisco
4308,MRANM,RAC_MRANM21C,CISCO_ASR920CC,,,10.122.27.74,RAC,BKK,Cisco
4309,RM3RM,RAC_RM3RM21C,CISCO_ASR920CC,,,10.122.67.85,RAC,BKK,Cisco
4310,TNN1M,RAC_TNN1M21C,CISCO_ASR920CC,,,10.122.18.10,RAC,BKK,Cisco
4311,DHLCP,RAC_DHLCP21C,CISCO_ASR920CC,,,10.122.64.217,RAC,BKK,Cisco
4312,GMBNP,RAC_GMBNP21C,CISCO_ASR920CC,,,10.122.20.23,RAC,BKK,Cisco
4313,RTBTM,RAC_RTBTM51C,ciscoNCS540,Loopback0,10.64.3.11,10.124.210.11,RAC,BKK,Cisco
4314,MSSBM,RAC_MSSBM21C,CISCO_ASR920CC,,,10.125.196.68,RAC,BKK,Cisco
4315,SCMKP,RAC_SCMKP21C,CISCO_ASR920CC,,,10.122.13.123,RAC,BKK,Cisco
4316,CTLPP,RAC_CTLPP21C,CISCO_ASR920CC,,,10.122.15.196,RAC,BKK,Cisco
4317,RI99M,RAC_RI99M01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.73.122,10.124.66.37,RAC,BKK,Cisco
4318,RPNIM,RAC_RPNIM51C,ciscoNCS540,Loopback0,10.64.16.192,10.124.209.45,RAC,BKK,Cisco
4319,S241B,RAC_S241B21C,CISCO_ASR920CC,,,10.122.46.213,RAC,BKK,Cisco
4320,SFR4A,RAC_SFR4A51C,ciscoNCS540,Loopback0,10.64.2.107,10.124.209.107,RAC,BKK,Cisco
4321,UBNAB,RAC_UBNAB51C,ciscoNCS540,Loopback0,10.64.12.105,10.124.212.105,RAC,BKK,Cisco
4322,SA30M,RAC_SA30M51C,ciscoNCS540,Loopback0,10.64.12.100,10.124.212.100,RAC,BKK,Cisco
4323,BCBPP,RAC_BCBPP51C,ciscoNCS540,Loopback0,10.64.9.85,10.124.216.85,RAC,BKK,Cisco
4324,LTFNP,RAC_LTFNP21C,CISCO_ASR920CC,,,10.122.9.9,RAC,BKK,Cisco
4325,YSBMM,RAC_YSBMM21C,CISCO_ASR920CC,,,10.122.35.100,RAC,BKK,Cisco
4326,WNSRZ,RAC_WNSRZ21C,CISCO_ASR920CC,,,10.122.17.220,RAC,BKK,Cisco
4327,SKT6M,RAC_SKT6M21C,CISCO_ASR920CC,,,10.122.46.37,RAC,BKK,Cisco
4328,SEMPM,RAC_SEMPM21C,CISCO_ASR920CC,,,10.122.47.246,RAC,BKK,Cisco
4329,XYSC,RAC_XYSC01C,CISCO_ASR901_TENGIG_DC_TDM,,,10.122.1.146,RAC,BKK,Cisco
4330,KHNWM,RAC_KHNWM21C,CISCO_ASR920CC,,,10.122.29.10,RAC,BKK,Cisco
4331,LTCWP,RAC_LTCWP21C,CISCO_ASR920CC,,,10.125.198.134,RAC,BKK,Cisco
4332,AITWP,RAC_AITWP21C,CISCO_ASR920CC,,,10.122.18.77,RAC,BKK,Cisco
